,Unnamed: 0,storeNumber,latitude,longitude,postalCode
6627,7235,29202-252185,39.953828,-86.163942,460328868
6628,7236,10737-102277,39.771105,-86.070012,462196522
6629,7237,72831-74324,39.970401,-86.156333,460328722
6630,7238,50164-272907,39.895844,-85.918062,460559008
6631,7239,27562-246587,39.974116,-86.162349,46032
6632,7240,2459-263831,39.978527,-86.154686,46032
6633,7241,13376-106188,39.786741,-86.161508,462022316
6634,7242,8871-95046,39.774134,-85.996271,462293057
6635,7243,20739-202464,39.813839,-86.202434,46222
6636,7244,2551-43380,39.773193,-86.151853,462041528
6637,7245,2497-27287,39.781491,-86.170492,462023043
6638,7246,2437-12308,40.002448,-86.124139,460337809
6639,7247,58453-288636,39.774,-86.162836,46204
6640,7248,2429-15575,39.768306,-86.157108,462042910
6641,7249,75958-101096,39.766813,-86.160446,462042728
6642,7250,56238-288807,40.008651,-86.128551,46032
6643,7251,51861-279325,39.766918,-86.162482,46204
6644,7252,51734-270951,39.957291,-85.920025,460377604
6645,7253,49734-244693,39.959731,-85.922011,46037
6646,7254,75509-42039,39.766121,-86.164527,462251051
6647,7255,16066-104518,39.763843,-86.159864,462251077
6648,9683,72652-46900,39.936271,-86.232661,460327939
6649,9684,8690-94493,39.937614,-86.235888,460327952
6650,9685,55731-288635,39.94329,-86.236433,46077
6651,9686,10029-96532,39.911233,-86.261898,462781338
6652,9687,13345-106327,39.950668,-86.275628,460771259
6653,9688,11506-263833,40.020818,-86.16393,46074
6654,9689,28022-237246,40.021731,-86.161414,46074
6655,9690,2544-233767,39.880911,-86.272142,46278
6656,9691,2760-77380,39.852405,-86.263602,462541697
6657,9692,50688-275925,40.042309,-86.145475,460748764
6658,9693,47760-246426,40.040948,-86.105534,46074
6659,9694,51647-278884,39.822695,-86.279781,462543905
6660,9695,76171-90433,39.821619,-86.279696,462542998
6661,9696,49727-265908,39.799335,-86.261039,46224
6662,11011,76957-136641,41.076903,-85.202357,468041144
6663,11012,2526-293858,41.075289,-85.202831,46804
6664,11013,48415-263026,41.052638,-85.229004,468046211
6665,11014,10736-102245,41.075409,-85.145639,468022906
6666,11015,52265-276958,41.076761,-85.139154,46802
6667,11016,21753-214764,41.073893,-85.269692,468045767
6668,11017,28263-244650,41.076694,-85.276161,46814
6669,11018,2673-151505,41.034233,-85.257642,468047165
6670,11019,76688-102490,41.11174,-85.13624,468051198
6671,11020,23880-223907,41.033889,-85.259356,46804
6672,11021,9877-98641,41.115905,-85.138063,468051113
6673,11022,11502-104427,41.118541,-85.138272,468051003
6674,11023,2724-82722,41.138161,-85.162467,468181423
6675,11024,9399-96520,41.098335,-85.090503,468054948
6676,11025,9520-96531,41.174904,-85.165411,468188901
6677,11026,76276-93281,41.122061,-85.063679,468155385
6678,11027,22895-223904,41.179394,-85.133209,468252055
6679,11028,47759-244648,41.134814,-85.065091,46835
6680,11029,13343-106747,41.178344,-85.113873,468251584
6681,11030,51519-277027,41.127704,-85.013155,468359589
6682,11031,72833-74343,41.130531,-85.01158,468359591
6683,11032,49348-265906,41.171566,-85.482214,46725
6684,11033,50837-276405,40.89697,-85.512543,467508803
6685,11034,11845-105632,41.366261,-85.074267,467062014
6686,11035,22804-223908,41.238942,-85.827355,46580
6687,11036,12764-152244,41.250077,-85.822156,465821952
6688,11037,47097-256705,41.262358,-85.840539,465801838
6689,11038,51493-277029,41.669908,-84.999137,46703
6690,11039,9880-97259,40.532019,-85.672668,469533966
6691,11040,11503-104293,40.480826,-85.550651,469339788
6692,11041,58299-286842,41.564373,-85.801058,465266415
6693,11042,25700-223915,41.566126,-85.814922,46526
6694,11043,50166-270666,41.745041,-85.329179,46746
6695,11044,50165-270665,41.746979,-85.328533,46746
6696,11045,73816-110026,41.444334,-85.983251,465502306
6697,11046,19873-183827,41.566112,-85.860151,46526
6698,11047,79313-100684,41.595783,-85.856369,46528
6699,11281,76479-98268,41.438423,-87.46982,463739413
6700,11282,11356-103638,41.437973,-87.46908,463738409
6701,11284,2735-85200,41.493192,-87.506945,463111920
6702,11291,10030-99184,41.426903,-87.363667,463073241
6703,11292,2423-17334,41.522159,-87.470871,463751201
6704,11293,25512-241215,41.546195,-87.509642,463212806
6705,11294,76221-90437,41.52448,-87.468562,463223511
6706,11297,55588-286762,41.422751,-87.334716,46307
6707,11883,16002-126631,39.766504,-86.167613,462042709
6708,11884,20826-197705,39.776627,-86.183678,46123
6709,11885,2759-87866,39.679627,-86.148616,462272019
6710,11886,10154-93715,39.700173,-86.08199,462035933
6711,11887,48250-262067,39.800546,-86.271468,462243501
6712,11888,28267-244647,39.696585,-86.077631,46237
6713,11889,73807-104062,39.665314,-86.182619,462175301
6714,11890,13445-106817,39.665397,-86.099025,462373203
6715,11891,72642-32300,39.66769,-86.084868,462373321
6716,11892,70328-139291,39.717987,-86.296771,462418000
6717,11893,70327-139290,39.714199,-86.296147,462418000
6718,11894,2691-81980,39.763093,-86.329437,461237981
6719,11895,52454-282006,39.638252,-86.12833,462276253
6720,11896,2659-66300,39.631146,-86.157771,461421355
6721,11897,58227-292263,39.632746,-86.124676,46142
6722,11898,72646-42139,39.760642,-86.342264,461237985
6723,11899,26224-243744,39.63831,-86.083904,46237
6724,11900,59001-293135,39.638114,-86.081996,46237
6725,11901,53015-268012,39.669173,-86.02135,46216
6726,11902,48571-263828,39.763199,-86.350979,461237979
6727,11903,26357-137464,39.618679,-86.159923,461429427
6728,12418,13973-108479,40.440949,-86.125518,469024311
6729,12419,2703-278344,40.470554,-86.108633,469021927
6730,12420,79322-95581,40.757708,-86.330734,469472295
6731,12421,10373-100374,40.047241,-86.026048,460601320
6732,12422,2664-249268,40.035689,-85.99601,46060
6733,12423,23187-104074,40.137957,-85.662735,460121551
6734,12424,19091-197065,39.989469,-85.921488,460377694
6735,12425,13974-108222,40.035316,-86.470025,460522721
6736,12426,9355-96388,40.071954,-85.653443,460132628
6737,12427,2738-285643,39.948999,-86.351019,46075
6738,12428,11794-104898,40.417828,-86.816434,479054687
6739,12429,63105-296331,40.11434,-85.566665,47334
6740,12430,10073-99524,40.414897,-86.839383,479050749
6741,12530,70301-133504,40.197285,-85.408874,473061022
6742,12531,61044-288816,40.206852,-85.408531,47306
6743,12532,9434-96389,40.189823,-85.419481,473044447
6744,12533,9431-96718,40.218761,-85.393777,473031763
6745,12534,56260-288832,40.22195,-85.3811,47303
6746,12535,2745-87504,39.814608,-85.769089,461409080
6747,12536,13471-106334,39.831284,-84.848767,473743643
6748,13078,58694-292792,38.279045,-85.746517,471303640
6749,13080,52426-281186,38.330712,-85.709344,47130
6750,13088,76452-97606,38.3096,-85.7661,471292371
6751,13089,28174-249504,38.328672,-85.760424,471292400
6752,13090,79287-99892,38.305482,-85.838196,471504658
6753,13091,19563-193164,38.307283,-85.841363,471504925
6754,14613,9025-149385,41.73949,-85.974912,465145884
6755,14616,50841-276396,41.727083,-85.973733,465145506
6756,14620,79253-95729,41.7021,-85.9276,465144466
6757,14625,72741-69180,41.751696,-86.118839,46530
6758,14626,72740-69940,41.688975,-85.964904,465163528
6759,15155,2727-87505,39.433162,-87.414161,478023791
6760,15156,55258-281837,39.470812,-87.410897,47809
6761,15157,13952-108223,39.407329,-87.408457,478024495
6762,15159,11505-104425,39.471313,-87.378517,478031506
6763,15166,54748-288479,39.441393,-87.332406,478039225
6764,15168,53846-286067,39.861862,-86.393138,461129090
6765,15169,11501-104316,39.858125,-86.391925,461121066
6766,15170,23264-137467,39.765004,-86.401959,46123
6767,15171,62736-296330,39.759272,-86.511102,46122
6768,15172,2656-66520,39.717891,-86.35572,461682710
6769,15173,54452-286641,40.024303,-86.901998,479333813
6770,15240,13949-109207,39.610754,-86.158118,461421423
6771,15241,72651-46899,39.603404,-86.157748,461439413
6772,15242,49335-258589,39.562264,-86.155892,46142
6773,15243,50161-272905,39.507157,-86.071072,46131
6774,15244,9560-97238,39.505349,-86.069152,461319736
6775,15245,2699-83422,39.642334,-86.333335,461139008
6776,15246,58693-291953,39.483776,-86.016634,461319390
6777,15247,63101-296323,39.677094,-86.3705,46168
6778,15572,13530-107406,41.462123,-87.087177,463855437
6779,15573,2732-85185,41.467306,-87.032085,463836977
6780,15574,52137-280448,41.466579,-87.031573,46383
6781,15575,51055-277031,41.492968,-87.046828,463832646
6782,15576,55603-282014,41.472364,-87.016377,46383
6783,15577,25513-241212,41.551191,-87.181562,463685047
6784,15578,14236-115467,41.606811,-87.172113,463681391
6785,15579,29235-251184,41.617965,-87.04052,46304
6786,15580,47495-146065,41.470383,-87.302611,46410
6787,15581,11723-104974,41.468997,-87.316053,464106449
6788,15582,24255-236344,41.470272,-87.345975,464105881
6789,15583,9708-97842,41.679227,-86.894559,463607803
6790,15584,55208-288748,41.715285,-86.904282,46360
6791,15585,48804-265125,41.614999,-86.729735,463503029
6792,15586,25514-241210,41.571067,-87.476274,463243365
6793,15587,57587-286785,41.696505,-87.518644,46320
6794,15589,52461-270667,41.706896,-86.623476,46371
6795,15590,52460-270668,41.705783,-86.621145,46371
6796,15829,17659-180018,39.644033,-86.864422,46135
6797,20493,26217-243745,41.052325,-86.220756,46975
6798,20494,64725-298171,41.049338,-86.218276,46975
6799,20495,72933-95737,41.345182,-86.297841,465631847
6800,20496,10200-99560,41.628017,-85.909763,465173569
6801,20497,49912-249446,41.643127,-85.929324,46517
6802,20498,55715-286843,41.663163,-86.109136,465444035
6803,20499,72974-70000,41.665,-86.107632,465444251
6804,20500,76233-90439,41.62716,-86.228903,466143452
6805,20501,9758-92990,41.628872,-86.230193,466143474
6806,20502,72753-69160,41.627051,-86.236971,466143244
6807,20503,9430-87860,41.708649,-86.181386,465459041
6808,20504,17896-177048,41.676579,-86.2496,466011624
6809,20505,2931-87843,41.699891,-86.215719,466351672
6810,20506,72676-64260,41.718166,-86.176038,465304474
6811,20507,72702-29515,41.701145,-86.217794,466375686
6812,20508,24033-211304,41.692547,-86.235059,46556
6813,20509,47826-259864,41.724799,-86.176339,465305639
6814,20510,23846-232350,41.719122,-86.190449,46545
6815,20511,79426-101483,41.72718,-86.175051,465305643
6816,24604,3985-146706,37.976078,-87.47061,477152757
6817,24605,8955-93713,37.975102,-87.473584,477152796
6818,24606,9759-247809,37.981578,-87.493209,477152412
6819,24607,48026-251168,38.001281,-87.493707,47715
6820,24608,8692-94219,37.977454,-87.391463,476302529
6821,24609,54995-285551,37.970941,-87.567618,47708
6822,24610,59246-292931,38.015109,-87.57642,47710
6823,24611,8693-93712,38.021172,-87.574312,477103626
6824,24613,29444-253767,37.976765,-87.632822,477126519
6825,24614,75236-94258,37.961308,-87.676408,477123534
6826,25508,75134-67140,41.701896,-86.237616,465565635
6827,25509,11355-104291,41.723484,-86.251016,466373248
6828,25510,49942-260967,41.673095,-86.308642,46619
6829,27189,13249-105710,39.526727,-85.73878,461763403
6830,27190,61255-294449,39.359194,-85.478899,47240
6831,27871,72172-22331,40.417736,-86.85308,479099181
6832,27872,13755-140964,40.40128,-86.857977,479055100
6833,27873,2478-262304,40.421722,-86.902637,47906
6834,27874,54964-265105,40.429328,-86.912391,47907
6835,27875,52319-279304,40.367623,-86.864277,479093960
6836,27876,23354-177049,40.427548,-86.920423,47907
6837,27877,2856-87862,40.452862,-86.91528,479061439
6838,27878,22766-223914,40.455257,-86.917484,47906
6839,27879,48567-263832,40.467715,-86.954491,47906
6840,27880,50231-265907,40.75706,-86.766656,47960
6841,11131,76978-136645,37.568508,-97.240957,670373752
6842,11132,19552-191324,37.568588,-97.243672,670373752
6843,11133,27219-245234,37.609014,-97.335143,67216
6844,11134,2898-87841,37.664332,-97.243946,672075149
6845,11135,27512-246895,37.679758,-97.247511,67207
6846,11136,47797-252814,37.636075,-97.353718,67217
6847,11137,54763-285810,37.678813,-97.200474,672071966
6848,11138,2762-87840,37.648821,-97.352995,672172803
6849,11139,72835-74244,37.692318,-97.246166,672062100
6850,11140,2675-73422,37.694211,-97.244073,672062310
6851,11141,29086-249975,37.693988,-97.299386,672144816
6852,11142,18204-136644,37.677116,-97.133686,67002
6853,11143,59496-292784,37.685847,-97.334109,67202
6854,11144,53269-284064,37.71821,-97.294514,67260
6855,11145,79352-103144,37.724487,-97.242652,672262352
6856,11146,48828-265352,37.72344,-97.207646,672268248
6857,11147,76253-95075,37.72451,-97.211604,672063542
6858,11148,47313-257564,37.722484,-97.285438,672081504
6859,11149,2899-91981,37.674933,-97.38985,672132122
6860,11150,2857-86161,37.738321,-97.244085,672261378
6861,11151,2761-84821,37.721714,-97.362648,672032115
6862,11152,72543-103000,37.751045,-97.263807,672202222
6863,11153,76277-95576,37.678069,-97.431187,672092013
6864,11154,23874-231945,37.693549,-97.446508,672123804
6865,11155,72581-101486,37.692685,-97.464333,672125103
6866,11156,79494-100687,37.676995,-97.496931,672358742
6867,11157,73727-74237,37.723777,-97.461102,672051836
6868,11158,2674-72480,37.723804,-97.463233,672057331
6869,11159,76254-94975,37.732394,-97.464877,672057311
6870,11629,8610-93709,38.072702,-97.9012,675011113
6871,11630,19880-197704,38.089127,-97.895972,67502
6872,12238,3076-105028,38.970414,-95.30407,66049
6873,12239,18519-174524,38.971984,-95.303249,660499085
6874,12240,72839-74160,38.97247,-95.271641,660494534
6875,12241,52739-264328,38.944251,-95.280454,66047
6876,12242,29089-252166,38.942411,-95.256198,66046
6877,12243,72838-92967,38.942206,-95.248491,660464412
6878,12244,2612-48761,38.971385,-95.236116,660442235
6879,12245,72601-22921,38.92575,-95.263658,660465205
6880,12246,17621-176885,38.951928,-95.235249,66044
6881,12247,59387-292803,39.090657,-95.669771,66608
6882,12248,16913-176884,39.050402,-95.727181,66604
6883,12249,61955-294730,38.812711,-94.912868,66030
6884,12250,21466-212187,39.026947,-95.744571,66614
6885,12251,28176-249972,39.012817,-95.761966,666144424
6886,12252,10828-107779,39.009267,-94.83993,662263512
6887,12253,8125-95765,39.044923,-95.762301,666043864
6888,12254,79493-102011,39.013638,-95.782452,666146083
6889,12255,54386-285809,38.880899,-94.834913,660614043
6890,12256,48053-251185,38.585704,-95.268831,66067
6891,12257,17949-185264,38.849983,-94.819231,66062
6892,12258,76725-102051,39.127412,-94.830836,661118100
6893,12259,20830-207104,39.128958,-94.825626,661093645
6894,12260,58463-292136,38.970363,-94.77402,66219
6895,12261,13953-109705,38.912395,-94.777961,660617770
6896,12262,72609-22928,39.010257,-94.768019,662179321
6897,12263,79288-74462,38.972261,-94.759461,662154160
6898,12264,72606-22925,38.910533,-94.76442,660621074
6899,12265,79356-98538,38.83921,-94.7816,660628300
6900,12266,2331-3918,38.883184,-94.763449,660621534
6901,12267,9649-97360,38.912481,-94.75602,660628600
6902,12268,61392-294722,39.271189,-94.900277,66043
6903,12269,11626-104407,38.855218,-94.762374,660622663
6904,12270,61442-295739,39.014774,-94.744255,66216
6905,12271,61271-295397,38.972212,-94.741369,66215
6906,12272,2436-242711,38.971392,-94.738478,66215
6907,12273,22360-217606,38.85271,-94.759125,66062
6908,12274,73716-110424,39.29558,-94.907479,660484555
6909,12275,23752-203465,39.11753,-94.756558,66112
6910,12276,21380-208192,39.015213,-94.727249,662161830
6911,12277,79307-100177,38.928582,-94.725711,662103943
6912,12278,48852-265485,38.927102,-94.721197,662101398
6913,12279,76438-88901,38.950492,-94.718938,662142289
6914,12280,25534-241229,38.885911,-94.72314,662219399
6915,12281,20346-191384,38.992965,-94.703826,662042225
6916,12282,2553-36639,38.9134,-94.702548,662131462
6917,12283,75484-108144,39.339881,-94.922294,66027
6918,12284,21749-212825,38.956431,-94.688741,662124050
6919,12285,13646-107504,38.89933,-94.685844,662131703
6920,12286,26709-243008,38.885256,-94.688411,66221
6921,12287,72607-22926,38.908105,-94.674666,662132639
6922,14786,55979-288857,38.990111,-94.609527,66208
6923,14787,58939-293144,38.957836,-94.628319,66206
6924,14788,17992-174545,38.95666,-94.629177,66206
6925,14791,72958-74459,38.915147,-94.637738,662112605
6926,14792,28054-247306,38.979875,-94.633358,66208
6927,14793,2292-196087,39.003555,-94.630096,662082609
6928,14794,10740-102034,38.884458,-94.644913,662093411
6929,14797,2313-244944,38.91245,-94.661182,66209
6930,14798,75848-100198,38.930874,-94.669499,662101699
6931,14800,11627-105324,38.968275,-94.666935,662122074
6932,14801,55001-235864,39.03991,-94.64227,66205
6933,14802,61428-294425,38.884163,-94.669658,66223
6934,14803,23135-217344,39.022447,-94.660626,662022613
6935,14804,9268-95554,38.854944,-94.669247,662232230
6936,14805,3992-147374,39.019547,-94.66582,662023229
6937,15144,51249-276065,38.854289,-94.683137,662232121
6938,15145,17698-185245,38.853323,-94.682554,66223
6939,15146,48067-254205,38.83812,-94.684806,66085
6940,27262,75181-86340,39.3647,-101.055,67701
6941,27389,72957-94025,39.182775,-96.556049,665025002
6942,27390,11752-104923,39.186503,-96.57572,665025342
6943,27391,56274-289208,39.171247,-96.605477,66503
6944,27392,54505-285811,39.190469,-96.605531,665022804
6945,27393,15959-149384,39.191188,-96.610626,665022836
6946,27394,59992-293374,38.414583,-96.178304,668015415
6947,27395,8762-93708,38.422041,-96.218609,668016185
6948,27416,70306-111405,39.062194,-96.826397,66442
6949,27417,19226-192745,39.022476,-96.817025,664419406
6950,27418,63899-297043,39.102229,-96.817244,66442
6951,27419,16950-171425,38.878874,-97.613057,674018619
6952,27420,58330-289919,38.836214,-97.609094,67401
6953,27421,19806-191305,38.80044,-97.611912,674017556
6954,27422,17115-103629,38.79952,-97.614745,674017514
6955,27423,76497-100205,38.784216,-97.609192,674018598
6956,28259,9761-97877,37.436283,-94.704487,667622627
6957,9571,70317-129167,38.856239,-84.617032,410947841
